time,mac,neighborMac,neighborFlag,rssi,numTxPackets,numTxFailures,numRxPackets,mote_board,ngbr_board,distance
1467682434,00-17-0d-00-00-60-08-d5,00-17-0d-00-00-60-05-69,0,-74,62,0,1,DC9003,DC9003,25.09
1467683379,00-17-0d-00-00-60-08-d5,00-17-0d-00-00-b0-00-cc,0,-84,59,0,2,DC9003,,150.12
1467683379,00-17-0d-00-00-60-08-d5,00-17-0d-00-00-60-05-69,0,-73,61,0,2,DC9003,DC9003,25.09
1467684326,00-17-0d-00-00-60-08-d5,00-17-0d-00-00-b0-00-cc,0,-85,57,0,2,DC9003,,150.12
1467684326,00-17-0d-00-00-60-08-d5,00-17-0d-00-00-60-05-69,0,-72,61,0,2,DC9003,DC9003,25.09
1467685124,00-17-0d-00-00-60-08-d5,00-17-0d-00-00-b0-00-cc,0,-85,59,0,2,DC9003,,150.12
1467685124,00-17-0d-00-00-60-08-d5,00-17-0d-00-00-60-05-69,0,-75,61,0,2,DC9003,DC9003,25.09
1467686267,00-17-0d-00-00-60-08-d5,00-17-0d-00-00-b0-00-cc,0,-85,59,0,1,DC9003,,150.12
1467686267,00-17-0d-00-00-60-08-d5,00-17-0d-00-00-60-05-69,0,-73,61,0,1,DC9003,DC9003,25.09
1467686678,00-17-0d-00-00-60-08-d5,00-17-0d-00-00-b0-00-cc,0,-84,56,0,2,DC9003,,150.12
1467686678,00-17-0d-00-00-60-08-d5,00-17-0d-00-00-60-05-69,0,-73,62,0,2,DC9003,DC9003,25.09
1467687855,00-17-0d-00-00-60-08-d5,00-17-0d-00-00-b0-00-cc,0,-85,59,0,2,DC9003,,150.12
1467687855,00-17-0d-00-00-60-08-d5,00-17-0d-00-00-60-05-69,0,-74,61,0,2,DC9003,DC9003,25.09
1467688558,00-17-0d-00-00-60-08-d5,00-17-0d-00-00-b0-00-cc,0,-85,57,0,2,DC9003,,150.12
1467688558,00-17-0d-00-00-60-08-d5,00-17-0d-00-00-60-05-69,0,-72,62,0,2,DC9003,DC9003,25.09
1467689499,00-17-0d-00-00-60-08-d5,00-17-0d-00-00-b0-00-cc,0,-85,60,0,1,DC9003,,150.12
1467689499,00-17-0d-00-00-60-08-d5,00-17-0d-00-00-60-05-69,0,-76,61,1,1,DC9003,DC9003,25.09
1467690767,00-17-0d-00-00-60-08-d5,00-17-0d-00-00-b0-00-cc,0,-86,57,0,2,DC9003,,150.12
1467690767,00-17-0d-00-00-60-08-d5,00-17-0d-00-00-60-05-69,0,-73,62,0,2,DC9003,DC9003,25.09
1467691188,00-17-0d-00-00-60-08-d5,00-17-0d-00-00-b0-00-cc,0,-84,59,0,2,DC9003,,150.12
1467691188,00-17-0d-00-00-60-08-d5,00-17-0d-00-00-60-05-69,0,-73,61,0,2,DC9003,DC9003,25.09
1467692561,00-17-0d-00-00-60-08-d5,00-17-0d-00-00-b0-00-cc,0,-85,58,0,2,DC9003,,150.12
1467692561,00-17-0d-00-00-60-08-d5,00-17-0d-00-00-60-05-69,0,-72,62,0,2,DC9003,DC9003,25.09
1467693241,00-17-0d-00-00-60-08-d5,00-17-0d-00-00-b0-00-cc,0,-85,59,0,1,DC9003,,150.12
1467693241,00-17-0d-00-00-60-08-d5,00-17-0d-00-00-60-05-69,0,-73,61,0,1,DC9003,DC9003,25.09
1467694245,00-17-0d-00-00-60-08-d5,00-17-0d-00-00-b0-00-cc,0,-85,58,0,2,DC9003,,150.12
1467694245,00-17-0d-00-00-60-08-d5,00-17-0d-00-00-60-05-69,0,-73,61,0,2,DC9003,DC9003,25.09
1467695268,00-17-0d-00-00-60-08-d5,00-17-0d-00-00-b0-00-cc,0,-84,59,0,2,DC9003,,150.12
1467695268,00-17-0d-00-00-60-08-d5,00-17-0d-00-00-60-05-69,0,-73,61,0,2,DC9003,DC9003,25.09
1467695921,00-17-0d-00-00-60-08-d5,00-17-0d-00-00-b0-00-cc,0,-86,59,0,2,DC9003,,150.12
1467695921,00-17-0d-00-00-60-08-d5,00-17-0d-00-00-60-05-69,0,-72,61,0,2,DC9003,DC9003,25.09
1467696921,00-17-0d-00-00-60-08-d5,00-17-0d-00-00-b0-00-cc,0,-85,57,0,1,DC9003,,150.12
1467696921,00-17-0d-00-00-60-08-d5,00-17-0d-00-00-60-05-69,0,-72,62,0,1,DC9003,DC9003,25.09
1467697968,00-17-0d-00-00-60-08-d5,00-17-0d-00-00-b0-00-cc,0,-85,59,0,2,DC9003,,150.12
1467697968,00-17-0d-00-00-60-08-d5,00-17-0d-00-00-60-05-69,0,-73,61,0,2,DC9003,DC9003,25.09
1467703367,00-17-0d-00-00-60-08-d5,00-17-0d-00-00-b0-00-cc,0,-84,59,0,1,DC9003,,150.12
1467703367,00-17-0d-00-00-60-08-d5,00-17-0d-00-00-60-05-69,0,-73,61,0,1,DC9003,DC9003,25.09
1467704268,00-17-0d-00-00-60-08-d5,00-17-0d-00-00-b0-00-cc,0,-85,59,0,2,DC9003,,150.12
1467704268,00-17-0d-00-00-60-08-d5,00-17-0d-00-00-60-05-69,0,-72,61,0,2,DC9003,DC9003,25.09
1467704915,00-17-0d-00-00-60-08-d5,00-17-0d-00-00-b0-00-cc,0,-85,59,0,2,DC9003,,150.12
1467704915,00-17-0d-00-00-60-08-d5,00-17-0d-00-00-60-05-69,0,-73,61,0,2,DC9003,DC9003,25.09
1467706068,00-17-0d-00-00-60-08-d5,00-17-0d-00-00-b0-00-cc,0,-86,58,0,2,DC9003,,150.12
1467706068,00-17-0d-00-00-60-08-d5,00-17-0d-00-00-60-05-69,0,-73,61,0,2,DC9003,DC9003,25.09
1467706649,00-17-0d-00-00-60-08-d5,00-17-0d-00-00-b0-00-cc,0,-84,58,0,1,DC9003,,150.12
1467706649,00-17-0d-00-00-60-08-d5,00-17-0d-00-00-60-05-69,0,-73,61,0,1,DC9003,DC9003,25.09
1467707868,00-17-0d-00-00-60-08-d5,00-17-0d-00-00-b0-00-cc,0,-86,59,0,2,DC9003,,150.12
1467707868,00-17-0d-00-00-60-08-d5,00-17-0d-00-00-60-05-69,0,-72,61,0,2,DC9003,DC9003,25.09
1467708768,00-17-0d-00-00-60-08-d5,00-17-0d-00-00-b0-00-cc,0,-85,57,0,2,DC9003,,150.12
1467708768,00-17-0d-00-00-60-08-d5,00-17-0d-00-00-60-05-69,0,-72,62,0,2,DC9003,DC9003,25.09
1467709668,00-17-0d-00-00-60-08-d5,00-17-0d-00-00-b0-00-cc,0,-85,59,0,2,DC9003,,150.12
1467709668,00-17-0d-00-00-60-08-d5,00-17-0d-00-00-60-05-69,0,-73,61,1,2,DC9003,DC9003,25.09
1467710568,00-17-0d-00-00-60-08-d5,00-17-0d-00-00-b0-00-cc,0,-84,58,0,1,DC9003,,150.12
1467710568,00-17-0d-00-00-60-08-d5,00-17-0d-00-00-60-05-69,0,-73,62,0,1,DC9003,DC9003,25.09
1467711468,00-17-0d-00-00-60-08-d5,00-17-0d-00-00-b0-00-cc,0,-86,59,1,2,DC9003,,150.12
1467711468,00-17-0d-00-00-60-08-d5,00-17-0d-00-00-60-05-69,0,-75,60,0,2,DC9003,DC9003,25.09
1467712358,00-17-0d-00-00-60-08-d5,00-17-0d-00-00-b0-00-cc,0,-85,57,0,2,DC9003,,150.12
1467712358,00-17-0d-00-00-60-08-d5,00-17-0d-00-00-60-05-69,0,-72,62,0,2,DC9003,DC9003,25.09
1467215748,00-17-0d-00-00-b0-00-87,00-17-0d-00-00-3f-fe-88,0,-73,93,0,2,,DC9003,39.96
1467215748,00-17-0d-00-00-b0-00-87,00-17-0d-00-00-b0-00-cc,0,-85,86,0,3,,,104.66
1467216857,00-17-0d-00-00-b0-00-87,00-17-0d-00-00-3f-fe-88,0,-75,91,0,3,,DC9003,39.96
1467216857,00-17-0d-00-00-b0-00-87,00-17-0d-00-00-b0-00-cc,0,-85,88,1,2,,,104.66
1467219835,00-17-0d-00-00-b0-00-87,00-17-0d-00-00-3f-fe-88,0,-77,90,0,2,,DC9003,39.96
1467219835,00-17-0d-00-00-b0-00-87,00-17-0d-00-00-b0-00-cc,0,-85,88,0,2,,,104.66
1467221186,00-17-0d-00-00-b0-00-87,00-17-0d-00-00-3f-fe-88,0,-77,91,0,3,,DC9003,39.96
1467221186,00-17-0d-00-00-b0-00-87,00-17-0d-00-00-b0-00-cc,0,-85,-89,1,3,,,104.66
1467222534,00-17-0d-00-00-b0-00-87,00-17-0d-00-00-3f-fe-88,0,-76,93,0,3,,DC9003,39.96
1467222534,00-17-0d-00-00-b0-00-87,00-17-0d-00-00-b0-00-cc,0,-84,89,0,3,,,104.66
1467223885,00-17-0d-00-00-b0-00-87,00-17-0d-00-00-3f-fe-88,0,-76,92,1,2,,DC9003,39.96
1467223885,00-17-0d-00-00-b0-00-87,00-17-0d-00-00-b0-00-cc,0,-84,87,0,2,,,104.66
1467225052,00-17-0d-00-00-b0-00-87,00-17-0d-00-00-3f-fe-88,0,-73,90,0,3,,DC9003,39.96
1467225052,00-17-0d-00-00-b0-00-87,00-17-0d-00-00-b0-00-cc,0,-85,87,0,3,,,104.66
1467226527,00-17-0d-00-00-b0-00-87,00-17-0d-00-00-3f-fe-88,0,-77,91,0,2,,DC9003,39.96
1467226527,00-17-0d-00-00-b0-00-87,00-17-0d-00-00-b0-00-cc,0,-84,89,1,2,,,104.66
1467227935,00-17-0d-00-00-b0-00-87,00-17-0d-00-00-3f-fe-88,0,-77,91,0,3,,DC9003,39.96
1467227935,00-17-0d-00-00-b0-00-87,00-17-0d-00-00-b0-00-cc,0,-85,87,0,3,,,104.66
1467229053,00-17-0d-00-00-b0-00-87,00-17-0d-00-00-3f-fe-88,0,-77,92,0,3,,DC9003,39.96
1467229053,00-17-0d-00-00-b0-00-87,00-17-0d-00-00-b0-00-cc,0,-85,88,1,3,,,104.66
1467230635,00-17-0d-00-00-b0-00-87,00-17-0d-00-00-3f-fe-88,0,-76,92,0,2,,DC9003,39.96
1467230635,00-17-0d-00-00-b0-00-87,00-17-0d-00-00-b0-00-cc,0,-84,86,0,2,,,104.66
1467231985,00-17-0d-00-00-b0-00-87,00-17-0d-00-00-3f-fe-88,0,-76,90,0,3,,DC9003,39.96
1467231985,00-17-0d-00-00-b0-00-87,00-17-0d-00-00-b0-00-cc,0,-84,87,0,3,,,104.66
1467232881,00-17-0d-00-00-b0-00-87,00-17-0d-00-00-3f-fe-88,0,-77,91,0,2,,DC9003,39.96
1467232881,00-17-0d-00-00-b0-00-87,00-17-0d-00-00-b0-00-cc,0,-85,88,1,3,,,104.66
1467234484,00-17-0d-00-00-b0-00-87,00-17-0d-00-00-3f-fe-88,0,-76,91,0,3,,DC9003,39.96
1467234484,00-17-0d-00-00-b0-00-87,00-17-0d-00-00-b0-00-cc,0,-85,87,0,2,,,104.66
1467236022,00-17-0d-00-00-b0-00-87,00-17-0d-00-00-3f-fe-88,0,-76,91,0,3,,DC9003,39.96
1467236022,00-17-0d-00-00-b0-00-87,00-17-0d-00-00-b0-00-cc,0,-84,87,0,3,,,104.66
1467237117,00-17-0d-00-00-b0-00-87,00-17-0d-00-00-3f-fe-88,0,-73,92,0,2,,DC9003,39.96
1467237117,00-17-0d-00-00-b0-00-87,00-17-0d-00-00-b0-00-cc,0,-85,86,0,2,,,104.66
1467240042,00-17-0d-00-00-b0-00-87,00-17-0d-00-00-3f-fe-88,0,-73,91,0,3,,DC9003,39.96
1467240042,00-17-0d-00-00-b0-00-87,00-17-0d-00-00-b0-00-cc,0,-84,88,1,3,,,104.66
1467241435,00-17-0d-00-00-b0-00-87,00-17-0d-00-00-3f-fe-88,0,-72,91,0,2,,DC9003,39.96
1467241435,00-17-0d-00-00-b0-00-87,00-17-0d-00-00-b0-00-cc,0,-84,88,0,2,,,104.66
1467242787,00-17-0d-00-00-b0-00-87,00-17-0d-00-00-3f-fe-88,0,-74,90,0,3,,DC9003,39.96
1467242787,00-17-0d-00-00-b0-00-87,00-17-0d-00-00-b0-00-cc,0,-85,88,0,3,,,104.66
1467244136,00-17-0d-00-00-b0-00-87,00-17-0d-00-00-3f-fe-88,0,-73,91,0,2,,DC9003,39.96
1467244136,00-17-0d-00-00-b0-00-87,00-17-0d-00-00-b0-00-cc,0,-84,87,0,2,,,104.66
1467245485,00-17-0d-00-00-b0-00-87,00-17-0d-00-00-3f-fe-88,0,-77,92,0,3,,DC9003,39.96
1467245485,00-17-0d-00-00-b0-00-87,00-17-0d-00-00-b0-00-cc,0,-85,87,1,3,,,104.66
1467246835,00-17-0d-00-00-b0-00-87,00-17-0d-00-00-3f-fe-88,0,-71,91,0,3,,DC9003,39.96
1467246835,00-17-0d-00-00-b0-00-87,00-17-0d-00-00-b0-00-cc,0,-85,88,1,3,,,104.66
1467248186,00-17-0d-00-00-b0-00-87,00-17-0d-00-00-3f-fe-88,0,-73,89,0,2,,DC9003,39.96
1467248186,00-17-0d-00-00-b0-00-87,00-17-0d-00-00-b0-00-cc,0,-84,89,0,2,,,104.66
1467249536,00-17-0d-00-00-b0-00-87,00-17-0d-00-00-3f-fe-88,0,-73,91,0,3,,DC9003,39.96
1467249536,00-17-0d-00-00-b0-00-87,00-17-0d-00-00-b0-00-cc,0,-84,87,0,3,,,104.66
1467250887,00-17-0d-00-00-b0-00-87,00-17-0d-00-00-3f-fe-88,0,-73,92,0,2,,DC9003,39.96
1467250887,00-17-0d-00-00-b0-00-87,00-17-0d-00-00-b0-00-cc,0,-84,87,0,3,,,104.66
1467252235,00-17-0d-00-00-b0-00-87,00-17-0d-00-00-3f-fe-88,0,-73,91,0,3,,DC9003,39.96
1467252235,00-17-0d-00-00-b0-00-87,00-17-0d-00-00-b0-00-cc,0,-84,86,0,2,,,104.66
1467253083,00-17-0d-00-00-b0-00-87,00-17-0d-00-00-3f-fe-88,0,-73,91,0,3,,DC9003,39.96
1467253083,00-17-0d-00-00-b0-00-87,00-17-0d-00-00-b0-00-cc,0,-84,88,0,3,,,104.66
1467254873,00-17-0d-00-00-b0-00-87,00-17-0d-00-00-3f-fe-88,0,-73,90,0,2,,DC9003,39.96
1467254873,00-17-0d-00-00-b0-00-87,00-17-0d-00-00-b0-00-cc,0,-85,88,0,2,,,104.66
1467256287,00-17-0d-00-00-b0-00-87,00-17-0d-00-00-3f-fe-88,0,-74,91,0,3,,DC9003,39.96
1467256287,00-17-0d-00-00-b0-00-87,00-17-0d-00-00-b0-00-cc,0,-84,88,1,3,,,104.66
1467257139,00-17-0d-00-00-b0-00-87,00-17-0d-00-00-3f-fe-88,0,-73,91,0,3,,DC9003,39.96
1467257139,00-17-0d-00-00-b0-00-87,00-17-0d-00-00-b0-00-cc,0,-85,90,2,3,,,104.66
1467258965,00-17-0d-00-00-b0-00-87,00-17-0d-00-00-3f-fe-88,0,-73,91,0,2,,DC9003,39.96
1467258965,00-17-0d-00-00-b0-00-87,00-17-0d-00-00-b0-00-cc,0,-84,87,1,2,,,104.66
1467260336,00-17-0d-00-00-b0-00-87,00-17-0d-00-00-3f-fe-88,0,-73,91,0,3,,DC9003,39.96
1467260336,00-17-0d-00-00-b0-00-87,00-17-0d-00-00-b0-00-cc,0,-85,88,1,3,,,104.66
1467261686,00-17-0d-00-00-b0-00-87,00-17-0d-00-00-3f-fe-88,0,-77,91,0,2,,DC9003,39.96
1467261686,00-17-0d-00-00-b0-00-87,00-17-0d-00-00-b0-00-cc,0,-84,89,0,2,,,104.66
1467262918,00-17-0d-00-00-b0-00-87,00-17-0d-00-00-3f-fe-88,0,-75,90,0,3,,DC9003,39.96
1467262918,00-17-0d-00-00-b0-00-87,00-17-0d-00-00-b0-00-cc,0,-85,91,1,3,,,104.66
1467264386,00-17-0d-00-00-b0-00-87,00-17-0d-00-00-3f-fe-88,0,-74,91,0,3,,DC9003,39.96
1467264386,00-17-0d-00-00-b0-00-87,00-17-0d-00-00-b0-00-cc,0,-84,88,0,3,,,104.66
1467265737,00-17-0d-00-00-b0-00-87,00-17-0d-00-00-3f-fe-88,0,-74,91,0,2,,DC9003,39.96
1467265737,00-17-0d-00-00-b0-00-87,00-17-0d-00-00-b0-00-cc,0,-84,87,0,2,,,104.66
1467268436,00-17-0d-00-00-b0-00-87,00-17-0d-00-00-3f-fe-88,0,-75,91,0,2,,DC9003,39.96
1467268436,00-17-0d-00-00-b0-00-87,00-17-0d-00-00-b0-00-cc,0,-84,88,1,3,,,104.66
1467269786,00-17-0d-00-00-b0-00-87,00-17-0d-00-00-3f-fe-88,0,-75,91,0,3,,DC9003,39.96
1467269786,00-17-0d-00-00-b0-00-87,00-17-0d-00-00-b0-00-cc,0,-84,87,0,2,,,104.66
1467270393,00-17-0d-00-00-b0-00-87,00-17-0d-00-00-3f-fe-88,0,-74,91,0,3,,DC9003,39.96
1467270393,00-17-0d-00-00-b0-00-87,00-17-0d-00-00-b0-00-cc,0,-84,88,0,3,,,104.66
1467272485,00-17-0d-00-00-b0-00-87,00-17-0d-00-00-3f-fe-88,0,-73,91,0,2,,DC9003,39.96
1467272485,00-17-0d-00-00-b0-00-87,00-17-0d-00-00-b0-00-cc,0,-85,88,0,2,,,104.66
1467273454,00-17-0d-00-00-b0-00-87,00-17-0d-00-00-3f-fe-88,0,-77,91,0,3,,DC9003,39.96
1467273454,00-17-0d-00-00-b0-00-87,00-17-0d-00-00-b0-00-cc,0,-84,87,0,3,,,104.66
1467275154,00-17-0d-00-00-b0-00-87,00-17-0d-00-00-3f-fe-88,0,-76,93,1,3,,DC9003,39.96
1467275154,00-17-0d-00-00-b0-00-87,00-17-0d-00-00-b0-00-cc,0,-84,87,1,3,,,104.66
1467276531,00-17-0d-00-00-b0-00-87,00-17-0d-00-00-3f-fe-88,0,-74,91,0,2,,DC9003,39.96
1467276531,00-17-0d-00-00-b0-00-87,00-17-0d-00-00-b0-00-cc,0,-85,88,0,2,,,104.66
1467277886,00-17-0d-00-00-b0-00-87,00-17-0d-00-00-3f-fe-88,0,-76,90,0,3,,DC9003,39.96
1467277886,00-17-0d-00-00-b0-00-87,00-17-0d-00-00-b0-00-cc,0,-85,88,0,3,,,104.66
1467279113,00-17-0d-00-00-b0-00-87,00-17-0d-00-00-3f-fe-88,0,-76,92,0,2,,DC9003,39.96
1467279113,00-17-0d-00-00-b0-00-87,00-17-0d-00-00-b0-00-cc,0,-84,-89,0,2,,,104.66
1467280587,00-17-0d-00-00-b0-00-87,00-17-0d-00-00-3f-fe-88,0,-77,91,0,3,,DC9003,39.96
1467280587,00-17-0d-00-00-b0-00-87,00-17-0d-00-00-b0-00-cc,0,-85,89,0,3,,,104.66
1467281917,00-17-0d-00-00-b0-00-87,00-17-0d-00-00-3f-fe-88,0,-73,92,0,3,,DC9003,39.96
1467281917,00-17-0d-00-00-b0-00-87,00-17-0d-00-00-b0-00-cc,0,-85,89,1,3,,,104.66
1467283225,00-17-0d-00-00-b0-00-87,00-17-0d-00-00-3f-fe-88,0,-74,91,0,2,,DC9003,39.96
1467283225,00-17-0d-00-00-b0-00-87,00-17-0d-00-00-b0-00-cc,0,-84,88,0,2,,,104.66
1467284358,00-17-0d-00-00-b0-00-87,00-17-0d-00-00-3f-fe-88,0,-75,91,0,3,,DC9003,39.96
1467284358,00-17-0d-00-00-b0-00-87,00-17-0d-00-00-b0-00-cc,0,-84,87,0,3,,,104.66
1467285684,00-17-0d-00-00-b0-00-87,00-17-0d-00-00-3f-fe-88,0,-75,92,0,3,,DC9003,39.96
1467285684,00-17-0d-00-00-b0-00-87,00-17-0d-00-00-b0-00-cc,0,-85,88,0,3,,,104.66
1467287261,00-17-0d-00-00-b0-00-87,00-17-0d-00-00-3f-fe-88,0,-76,91,0,2,,DC9003,39.96
1467287261,00-17-0d-00-00-b0-00-87,00-17-0d-00-00-b0-00-cc,0,-84,88,0,2,,,104.66
1467288523,00-17-0d-00-00-b0-00-87,00-17-0d-00-00-3f-fe-88,0,-75,91,0,3,,DC9003,39.96
1467288523,00-17-0d-00-00-b0-00-87,00-17-0d-00-00-b0-00-cc,0,-85,87,0,3,,,104.66
1467289906,00-17-0d-00-00-b0-00-87,00-17-0d-00-00-3f-fe-88,0,-76,92,0,2,,DC9003,39.96
1467289906,00-17-0d-00-00-b0-00-87,00-17-0d-00-00-b0-00-cc,0,-85,87,0,2,,,104.66
1467291111,00-17-0d-00-00-b0-00-87,00-17-0d-00-00-3f-fe-88,0,-76,91,0,3,,DC9003,39.96
1467291111,00-17-0d-00-00-b0-00-87,00-17-0d-00-00-b0-00-cc,0,-84,89,1,3,,,104.66
1467292674,00-17-0d-00-00-b0-00-87,00-17-0d-00-00-3f-fe-88,0,-76,93,0,3,,DC9003,39.96
1467292674,00-17-0d-00-00-b0-00-87,00-17-0d-00-00-b0-00-cc,0,-85,88,0,3,,,104.66
1467294087,00-17-0d-00-00-b0-00-87,00-17-0d-00-00-3f-fe-88,0,-75,92,0,2,,DC9003,39.96
1467294087,00-17-0d-00-00-b0-00-87,00-17-0d-00-00-b0-00-cc,0,-84,86,0,2,,,104.66
1467295438,00-17-0d-00-00-b0-00-87,00-17-0d-00-00-3f-fe-88,0,-74,91,0,3,,DC9003,39.96
1467295438,00-17-0d-00-00-b0-00-87,00-17-0d-00-00-b0-00-cc,0,-85,88,0,3,,,104.66
1467296769,00-17-0d-00-00-b0-00-87,00-17-0d-00-00-3f-fe-88,0,-76,92,0,2,,DC9003,39.96
1467296769,00-17-0d-00-00-b0-00-87,00-17-0d-00-00-b0-00-cc,0,-85,88,0,2,,,104.66
1467298137,00-17-0d-00-00-b0-00-87,00-17-0d-00-00-3f-fe-88,0,-77,92,0,3,,DC9003,39.96
1467298137,00-17-0d-00-00-b0-00-87,00-17-0d-00-00-b0-00-cc,0,-85,87,0,3,,,104.66
1467299287,00-17-0d-00-00-b0-00-87,00-17-0d-00-00-3f-fe-88,0,-77,92,0,3,,DC9003,39.96
1467299287,00-17-0d-00-00-b0-00-87,00-17-0d-00-00-b0-00-cc,0,-84,87,0,3,,,104.66
1467300826,00-17-0d-00-00-b0-00-87,00-17-0d-00-00-3f-fe-88,0,-76,92,0,2,,DC9003,39.96
1467300826,00-17-0d-00-00-b0-00-87,00-17-0d-00-00-b0-00-cc,0,-84,87,0,2,,,104.66
1467302188,00-17-0d-00-00-b0-00-87,00-17-0d-00-00-3f-fe-88,0,-76,92,0,3,,DC9003,39.96
1467302188,00-17-0d-00-00-b0-00-87,00-17-0d-00-00-b0-00-cc,0,-84,88,0,3,,,104.66
1467303223,00-17-0d-00-00-b0-00-87,00-17-0d-00-00-3f-fe-88,0,-77,92,0,3,,DC9003,39.96
1467303223,00-17-0d-00-00-b0-00-87,00-17-0d-00-00-b0-00-cc,0,-85,88,1,3,,,104.66
1467304796,00-17-0d-00-00-b0-00-87,00-17-0d-00-00-3f-fe-88,0,-77,92,0,2,,DC9003,39.96
1467304796,00-17-0d-00-00-b0-00-87,00-17-0d-00-00-b0-00-cc,0,-85,89,1,2,,,104.66
1467306160,00-17-0d-00-00-b0-00-87,00-17-0d-00-00-3f-fe-88,0,-77,91,0,3,,DC9003,39.96
1467306160,00-17-0d-00-00-b0-00-87,00-17-0d-00-00-b0-00-cc,0,-84,88,0,3,,,104.66
1467307547,00-17-0d-00-00-b0-00-87,00-17-0d-00-00-3f-fe-88,0,-77,93,0,2,,DC9003,39.96
1467307547,00-17-0d-00-00-b0-00-87,00-17-0d-00-00-b0-00-cc,0,-88,88,0,2,,,104.66
1467308862,00-17-0d-00-00-b0-00-87,00-17-0d-00-00-3f-fe-88,0,-77,92,0,3,,DC9003,39.96
1467308862,00-17-0d-00-00-b0-00-87,00-17-0d-00-00-b0-00-cc,0,-84,88,1,3,,,104.66
1467310199,00-17-0d-00-00-b0-00-87,00-17-0d-00-00-3f-fe-88,0,-77,91,0,3,,DC9003,39.96
1467310199,00-17-0d-00-00-b0-00-87,00-17-0d-00-00-b0-00-cc,0,-85,89,0,3,,,104.66
1467311637,00-17-0d-00-00-b0-00-87,00-17-0d-00-00-3f-fe-88,0,-77,92,0,2,,DC9003,39.96
1467311637,00-17-0d-00-00-b0-00-87,00-17-0d-00-00-b0-00-cc,0,-85,87,0,2,,,104.66
1467312987,00-17-0d-00-00-b0-00-87,00-17-0d-00-00-3f-fe-88,0,-77,92,0,3,,DC9003,39.96
1467312987,00-17-0d-00-00-b0-00-87,00-17-0d-00-00-b0-00-cc,0,-85,87,0,3,,,104.66
1467314338,00-17-0d-00-00-b0-00-87,00-17-0d-00-00-3f-fe-88,0,-77,93,0,2,,DC9003,39.96
1467314338,00-17-0d-00-00-b0-00-87,00-17-0d-00-00-b0-00-cc,0,-84,87,0,3,,,104.66
1467315688,00-17-0d-00-00-b0-00-87,00-17-0d-00-00-3f-fe-88,0,-77,91,0,3,,DC9003,39.96
1467315688,00-17-0d-00-00-b0-00-87,00-17-0d-00-00-b0-00-cc,0,-85,87,0,2,,,104.66
1467316422,00-17-0d-00-00-b0-00-87,00-17-0d-00-00-3f-fe-88,0,-76,92,0,3,,DC9003,39.96
1467316422,00-17-0d-00-00-b0-00-87,00-17-0d-00-00-b0-00-cc,0,-85,89,1,3,,,104.66
1467318335,00-17-0d-00-00-b0-00-87,00-17-0d-00-00-3f-fe-88,0,-76,92,0,2,,DC9003,39.96
1467318335,00-17-0d-00-00-b0-00-87,00-17-0d-00-00-b0-00-cc,0,-84,88,0,2,,,104.66
1467319562,00-17-0d-00-00-b0-00-87,00-17-0d-00-00-3f-fe-88,0,-75,91,0,3,,DC9003,39.96
1467319562,00-17-0d-00-00-b0-00-87,00-17-0d-00-00-b0-00-cc,0,-85,86,0,3,,,104.66
1467321088,00-17-0d-00-00-b0-00-87,00-17-0d-00-00-3f-fe-88,0,-76,93,0,3,,DC9003,39.96
1467321088,00-17-0d-00-00-b0-00-87,00-17-0d-00-00-b0-00-cc,0,-85,88,0,3,,,104.66
1467322438,00-17-0d-00-00-b0-00-87,00-17-0d-00-00-3f-fe-88,0,-77,91,0,2,,DC9003,39.96
1467322438,00-17-0d-00-00-b0-00-87,00-17-0d-00-00-b0-00-cc,0,-84,-89,1,2,,,104.66
1467323338,00-17-0d-00-00-b0-00-87,00-17-0d-00-00-3f-fe-88,0,-74,92,0,3,,DC9003,39.96
1467323338,00-17-0d-00-00-b0-00-87,00-17-0d-00-00-b0-00-cc,0,-85,89,0,3,,,104.66
1467325139,00-17-0d-00-00-b0-00-87,00-17-0d-00-00-3f-fe-88,0,-76,91,0,2,,DC9003,39.96
1467325139,00-17-0d-00-00-b0-00-87,00-17-0d-00-00-b0-00-cc,0,-85,88,0,2,,,104.66
1467326193,00-17-0d-00-00-b0-00-87,00-17-0d-00-00-3f-fe-88,0,-76,91,0,3,,DC9003,39.96
1467326193,00-17-0d-00-00-b0-00-87,00-17-0d-00-00-b0-00-cc,0,-84,87,0,3,,,104.66
1467327589,00-17-0d-00-00-b0-00-87,00-17-0d-00-00-3f-fe-88,0,-75,93,0,3,,DC9003,39.96
1467327589,00-17-0d-00-00-b0-00-87,00-17-0d-00-00-b0-00-cc,0,-84,87,0,3,,,104.66
1467329189,00-17-0d-00-00-b0-00-87,00-17-0d-00-00-3f-fe-88,0,-76,-94,0,2,,DC9003,39.96
1467329189,00-17-0d-00-00-b0-00-87,00-17-0d-00-00-b0-00-cc,0,-84,86,0,2,,,104.66
1467330340,00-17-0d-00-00-b0-00-87,00-17-0d-00-00-3f-fe-88,0,-73,94,0,3,,DC9003,39.96
1467330340,00-17-0d-00-00-b0-00-87,00-17-0d-00-00-b0-00-cc,0,-84,89,1,3,,,104.66
1467331889,00-17-0d-00-00-b0-00-87,00-17-0d-00-00-3f-fe-88,0,-76,91,0,2,,DC9003,39.96
1467331889,00-17-0d-00-00-b0-00-87,00-17-0d-00-00-b0-00-cc,0,-84,87,0,3,,,104.66
